;N;VOZR;GOD_POST;VREM_OB;COD_COURS;UROVEN;NAPR;UZNAL;VR_PUT;PROFROD;TEACHER;STAG
3153;12457;11;2020;8;3;2;2;знакомые;44;н;162;0
3154;12457;12;2021;8;9;3;2;знакомые;44;н;149;5
3155;12458;9;2020;8;0;1;1;знакомые;44;н;154;3
3156;12458;10;2021;8;1;1;1;знакомые;44;н;158;2
3157;12459;10;2020;8;1;1;1;знакомые;40;н;143;4
3158;12459;11;2021;8;4;2;2;знакомые;40;н;7;18
3159;12460;11;2020;8;0;1;1;интернет;43;н;167;0
3160;12460;12;2021;8;4;2;2;интернет;43;н;163;1
3161;12461;14;2020;8;18;2;3;знакомые;32;н;159;0
3162;12461;15;2021;8;20;3;3;знакомые;32;н;24;18
3163;12462;11;2020;8;2;1;1;сайт_итмо;40;н;156;2
3164;12462;12;2021;8;17;3;3;сайт_итмо;40;н;175;0
3165;12464;13;2020;8;18;2;3;интернет;28;сотр_банка;24;17
3166;12465;13;2020;8;18;2;3;интернет;5;н;24;17
3167;12465;14;2021;8;20;3;3;интернет;5;н;24;18
3168;12471;12;2020;8;1;1;1;интернет;14;н;143;4
3169;12471;13;2021;8;4;2;2;интернет;14;н;163;1
3170;12473;10;2020;5;3;2;2;интернет;22;н;162;0
3171;12473;10;2020;2;3;2;2;интернет;22;н;162;0
3172;12473;11;2021;2;3;2;2;интернет;22;н;162;0
3173;12473;11;2021;2;3;2;2;интернет;22;н;162;0
3174;12473;11;2021;1;9;3;2;интернет;22;н;149;5
3175;12474;14;2020;8;2;1;1;знакомые;38;н;161;0
3176;12474;15;2021;5;18;2;3;знакомые;38;н;159;1
3177;12475;9;2020;2;0;1;1;знакомые;40;н;166;0
3178;12475;9;2020;6;0;1;1;знакомые;40;н;166;0
3179;12475;10;2021;8;1;1;1;знакомые;40;н;143;5
3180;12476;13;2020;8;4;2;2;знакомые;32;сотр_фирмы;7;17
3181;12477;10;2020;2;0;1;1;знакомые;38;н;166;0
3182;12477;10;2020;2;0;1;1;знакомые;38;н;166;0
3183;12477;11;2021;4;0;1;1;знакомые;38;н;166;0
3184;12477;11;2021;8;2;1;1;знакомые;38;н;148;5
3185;12478;16;2020;8;4;2;2;интернет;20;н;163;0
3186;12479;12;2020;8;2;1;1;знакомые;42;н;156;2
3187;12479;13;2021;8;18;2;3;знакомые;42;н;24;18
3188;12480;10;2020;8;1;1;1;знакомые;40;н;143;4
3189;12480;11;2021;8;2;1;1;знакомые;40;н;161;1
3190;12480;11;2021;8;0;1;1;знакомые;40;н;164;1
3191;12481;12;2020;8;10;3;2;сайт_итмо;14;н;149;4
3192;12482;14;2020;8;11;2;5;интернет;33;н;153;3
3193;12482;15;2021;8;19;3;5;интернет;33;н;86;12
3194;12483;11;2020;4;0;1;1;знакомые;18;н;166;0
3195;12485;10;2020;8;2;1;1;н;38;н;148;4
3196;12485;11;2021;8;18;2;3;н;38;н;159;1
3197;12486;13;2020;8;2;1;1;интернет;38;н;148;4
3198;12486;14;2021;8;18;2;3;интернет;38;н;159;1
3199;12487;10;2020;5;0;1;1;интернет;30;н;167;0
3200;12487;11;2021;4;0;1;1;интернет;30;н;167;0
3201;12487;11;2021;8;1;1;1;интернет;30;н;158;2
3202;12490;10;2020;8;1;1;1;знакомые;14;н;158;1
3203;12490;11;2021;8;2;1;1;знакомые;14;н;174;0
3204;12491;11;2020;8;2;1;1;интернет;28;н;148;4
3205;12492;9;2020;4;0;1;1;сайт_итмо;5;н;166;0
3206;12492;9;2020;2;0;1;1;сайт_итмо;5;н;166;0
3207;12492;10;2021;4;0;1;1;сайт_итмо;5;н;168;0
3208;12492;10;2021;8;1;1;1;сайт_итмо;5;н;143;5
3209;12494;12;2020;8;10;3;2;знакомые;14;н;149;4
3210;12495;9;2020;4;0;1;1;знакомые;5;н;166;0
3211;12495;9;2020;2;0;1;1;знакомые;5;н;166;0
3212;12495;10;2021;4;0;1;1;знакомые;5;н;168;0
3213;12495;10;2021;8;1;1;1;знакомые;5;н;143;5
3214;12496;10;2020;8;0;1;1;знакомые;8;н;166;0
3215;12497;16;2020;8;3;2;2;знакомые;48;н;162;0
3216;12497;16;2020;8;4;2;2;знакомые;48;н;7;17
3217;12497;17;2021;8;13;3;4;знакомые;48;н;171;0
3218;12498;9;2020;2;0;1;1;интернет;40;н;166;0
3219;12498;9;2020;2;0;1;1;интернет;40;н;166;0
3220;12498;10;2021;4;0;1;1;интернет;40;н;166;0
3221;12498;10;2021;8;1;1;1;интернет;40;н;158;2
3222;12500;14;2020;8;18;2;3;знакомые;43;н;24;17
3223;12500;15;2021;5;20;3;3;знакомые;43;н;24;18
3224;12501;11;2020;8;4;2;2;интернет;38;н;163;0
3225;12501;12;2021;8;11;2;5;интернет;38;н;86;12
3226;12502;12;2020;4;11;2;5;знакомые;35;н;86;11
3227;12502;12;2020;2;11;2;5;знакомые;35;н;153;3
3228;12502;13;2021;3;11;2;5;знакомые;35;н;86;11
3229;12502;13;2021;8;19;3;5;знакомые;35;н;86;12
3230;12503;13;2020;8;2;1;1;интернет;39;н;148;4
3231;12503;14;2021;8;18;2;3;интернет;39;н;24;18
3232;12504;12;2020;7;2;1;1;знакомые;38;н;156;2
3233;12505;13;2020;8;2;1;1;сайт_итмо;40;н;156;2
3234;12505;14;2021;8;18;2;3;сайт_итмо;40;н;24;18
3235;12507;15;2020;8;4;2;2;знакомые;38;н;7;17
3236;12507;16;2021;3;13;3;4;знакомые;38;н;152;5
3237;12508;10;2020;7;0;1;1;знакомые;18;н;149;4
3238;12509;13;2020;8;11;2;5;итмо;35;н;86;11
3239;12509;14;2021;8;19;3;5;итмо;35;н;86;12
3240;12511;13;2020;8;13;3;4;интернет;22;н;140;5
3241;12511;13;2020;1;18;2;3;интернет;22;н;24;17
3242;12511;14;2021;1;11;2;5;интернет;22;н;173;0
3243;12512;10;2020;8;1;1;1;сайт_итмо;17;н;158;1
3244;12512;11;2021;8;2;1;1;сайт_итмо;17;н;174;0
3245;12513;13;2020;8;11;2;5;знакомые;5;н;86;11
3246;12513;14;2021;8;18;2;3;знакомые;5;н;24;18
3247;12516;12;2020;7;2;1;1;знакомые;17;н;148;4
3248;12518;12;2020;8;13;3;4;интернет;33;н;140;5
3249;12518;12;2020;4;11;2;5;интернет;33;н;161;0
3250;12518;13;2021;4;11;2;5;интернет;33;н;161;0
3251;12519;13;2020;8;18;2;3;знакомые;32;н;24;17
3252;12519;14;2021;8;20;3;3;знакомые;32;н;24;18
3253;12521;9;2020;8;13;3;4;интернет;40;сотр_мтунивер;140;5
3254;12522;10;2020;8;0;1;1;знакомые;15;н;149;4
3255;12522;11;2021;8;11;2;5;знакомые;15;н;86;12
3256;12523;9;2020;8;0;1;1;знакомые;38;врач;164;0
3257;12523;10;2021;8;1;1;1;знакомые;38;врач;143;5
3258;12524;14;2020;2;4;2;2;сайт_итмо;28;н;163;0
3259;12529;13;2020;8;18;2;3;знакомые;27;н;24;17
3260;12529;13;2020;8;2;1;1;знакомые;27;н;148;4
3261;12529;14;2021;6;20;3;3;знакомые;27;н;24;18
3262;12530;12;2020;8;4;2;2;сайт_итмо;43;н;7;17
3263;12530;13;2021;8;16;3;4;сайт_итмо;43;н;140;7
3264;12531;14;2020;8;19;3;5;сайт_итмо;28;н;86;11
3265;12531;15;2021;8;13;3;4;сайт_итмо;28;н;152;5
3266;12533;9;2020;8;0;1;1;н;38;сотр_ооо;164;0
3267;12533;10;2021;8;1;1;1;н;38;сотр_ооо;143;5
3268;12533;10;2021;8;13;3;4;н;38;сотр_ооо;152;5
3269;12534;10;2020;8;0;1;1;интернет;35;н;164;0
3270;12534;11;2021;8;3;2;2;интернет;35;н;164;1
3271;12535;14;2020;8;4;2;2;знакомые;40;н;163;0
3272;12535;15;2021;8;18;2;3;знакомые;40;н;159;1
3273;12536;11;2020;8;3;2;2;сайт_итмо;30;н;162;0
3274;12536;11;2020;8;2;1;1;сайт_итмо;30;н;148;4
3275;12537;11;2020;8;2;1;1;знакомые;35;н;148;4
3276;12537;12;2021;8;17;3;3;знакомые;35;н;175;0
3277;12540;12;2020;6;2;1;1;интернет;20;н;148;4
3278;12540;12;2020;8;11;2;5;интернет;20;н;86;11
3279;12540;12;2020;1;11;2;5;интернет;20;н;153;3
3280;12540;13;2021;3;2;1;1;интернет;20;н;161;0
3281;12540;13;2021;8;19;3;5;интернет;20;н;86;12
3282;12541;12;2020;8;2;1;1;интернет;37;н;156;2
3283;12541;13;2021;5;18;2;3;интернет;37;н;24;18
3284;12545;14;2020;8;4;2;2;знакомые;30;н;7;17
3285;12545;15;2021;8;13;3;4;знакомые;30;н;140;6
3286;12550;12;2020;8;4;2;2;знакомые;40;н;163;0
3287;12550;13;2021;4;13;3;4;знакомые;40;н;152;5
3288;12552;11;2020;8;1;1;1;интернет;38;н;143;4
3289;12552;12;2021;8;2;1;1;интернет;38;н;148;5
3290;12552;12;2021;8;3;2;2;интернет;38;н;162;1
3291;12555;11;2020;8;0;1;1;сайт_итмо;5;н;166;0
3292;12556;12;2020;8;4;2;2;знакомые;40;н;7;17
3293;12558;10;2020;2;0;1;1;сайт_итмо;43;н;166;0
3294;12558;10;2020;2;0;1;1;сайт_итмо;43;н;166;0
3295;12558;11;2021;4;0;1;1;сайт_итмо;43;н;166;0
3296;12558;11;2021;8;3;2;2;сайт_итмо;43;н;164;1
3297;12560;11;2020;4;0;1;1;знакомые;40;н;166;0
3298;12560;11;2020;2;0;1;1;знакомые;40;н;166;0
3299;12560;12;2021;4;0;1;1;знакомые;40;н;168;0
3300;12560;12;2021;3;4;2;2;знакомые;40;н;163;1
3301;12560;12;2021;6;11;2;5;знакомые;40;н;173;0
3302;12563;12;2020;8;3;2;2;сайт_итмо;38;н;154;3
3303;12567;16;2020;8;11;2;5;знакомые;40;н;86;11
3304;12572;13;2020;8;3;2;2;знакомые;35;н;162;0
3305;12572;13;2020;4;1;1;1;знакомые;35;н;158;1
3306;12572;14;2021;4;1;1;1;знакомые;35;н;158;1
3307;12573;14;2020;8;19;3;5;знакомые;19;н;86;11
3308;12573;15;2021;8;20;3;3;знакомые;19;н;24;18
3309;12574;12;2020;8;2;1;1;сайт_итмо;5;н;148;4
3310;12574;13;2021;8;18;2;3;сайт_итмо;5;н;24;18
3311;12575;10;2020;8;1;1;1;сайт_итмо;5;н;143;4
3312;12575;11;2021;8;2;1;1;сайт_итмо;5;н;148;5
3313;12578;11;2020;4;0;1;1;знакомые;38;н;166;0
3314;12578;11;2020;2;0;1;1;знакомые;38;н;166;0
3315;12578;12;2021;4;0;1;1;знакомые;38;н;168;0
3316;12579;12;2020;8;2;1;1;знакомые;5;н;148;4
3317;12579;13;2021;8;17;3;3;знакомые;5;н;175;0
3318;12580;14;2020;8;13;3;4;интернет;14;н;130;7
3319;12581;12;2020;8;3;2;2;знакомые;38;н;162;0
3320;12583;11;2020;1;0;1;1;знакомые;15;сотр_фирмы;164;0
3321;12583;11;2020;8;2;1;1;знакомые;15;сотр_фирмы;148;4
3322;12583;11;2020;1;1;1;1;знакомые;15;сотр_фирмы;158;1
3323;12583;11;2020;7;0;1;1;знакомые;15;сотр_фирмы;164;0
3324;12583;12;2021;8;12;3;5;знакомые;15;сотр_фирмы;172;0
3325;12583;12;2021;8;13;3;4;знакомые;15;сотр_фирмы;140;7
3326;12584;9;2020;8;0;1;1;знакомые;15;н;164;0
3327;12584;10;2021;7;3;2;2;знакомые;15;н;162;1
3328;12585;9;2020;8;0;1;1;сайт_итмо;43;н;149;4
3329;12585;10;2021;8;1;1;1;сайт_итмо;43;н;143;5
3330;12588;9;2020;5;1;1;1;н;38;н;143;4
3331;12588;10;2021;8;1;1;1;н;38;н;143;5
3332;12589;9;2020;5;1;1;1;н;38;н;143;4
3333;12589;10;2021;8;1;1;1;н;38;н;143;5
3334;12590;10;2020;8;1;1;1;сайт_итмо;35;сотр_газпром;143;4
3335;12592;14;2020;8;18;2;3;знакомые;14;н;24;17
3336;12593;15;2020;8;10;3;2;знакомые;14;н;156;2
3337;12594;14;2020;8;1;1;1;знакомые;5;н;158;1
3338;12598;15;2020;8;16;3;4;сайт_итмо;38;н;140;5
3339;12599;10;2020;8;0;1;1;знакомые;32;н;167;0
3340;12599;11;2021;3;2;1;1;знакомые;32;н;161;1
3341;12600;14;2020;4;11;2;5;знакомые;36;н;161;0
3342;12608;13;2020;3;2;1;1;знакомые;5;н;148;4
3343;12609;14;2020;8;15;3;2;знакомые;30;н;130;7
3344;12614;13;2020;7;4;2;2;знакомые;38;инд_предпр;7;17
3345;12615;12;2020;8;18;2;3;сайт_итмо;33;н;159;0
3346;12615;13;2021;8;20;3;3;сайт_итмо;33;н;24;18
3347;12616;14;2021;8;2;1;1;знакомые;20;н;148;5
3348;12617;13;2020;8;2;1;1;знакомые;40;н;161;0
3349;12618;15;2020;8;18;2;3;интернет;18;сотр_кинокамп;24;17
3350;12618;16;2021;8;20;3;3;интернет;18;сотр_кинокамп;24;18
3351;12619;10;2020;4;0;1;1;интернет;22;н;164;0
3352;12619;12;2022;2;0;1;1;интернет;22;н;164;1
3353;12622;12;2020;8;2;1;1;н;8;н;148;4
3354;12622;13;2021;6;18;2;3;н;8;н;24;18
3355;12622;13;2021;8;4;2;2;н;8;н;7;18
3356;12623;13;2020;8;11;2;5;итмо;40;н;86;11
3357;12624;13;2020;8;3;2;2;сайт_итмо;40;н;154;3
3358;12626;11;2020;2;0;1;1;сайт_итмо;20;н;166;0
3359;12626;11;2020;2;0;1;1;сайт_итмо;20;н;166;0
3360;12626;12;2021;4;0;1;1;сайт_итмо;20;н;166;0
3361;12626;12;2021;2;4;2;2;сайт_итмо;20;н;163;1
3362;12630;12;2020;8;2;1;1;н;15;н;156;2
3363;12630;13;2021;8;11;2;5;н;15;н;86;12
3364;12631;14;2021;8;11;2;5;знакомые;37;н;86;12
3365;12632;10;2020;8;0;1;1;сайт_итмо;34;н;166;0
3366;12632;11;2021;8;8;3;2;сайт_итмо;34;н;166;1
3367;12634;12;2020;8;1;1;1;знакомые;32;н;158;1
3368;12634;13;2021;3;11;2;5;знакомые;32;н;86;12
3369;12637;13;2020;8;2;1;1;интернет;42;н;156;2
3370;12637;13;2020;8;1;1;1;интернет;42;н;158;1
3371;12637;14;2021;8;18;2;3;интернет;42;н;24;18
3372;12639;13;2020;8;11;2;5;знакомые;30;н;161;0
3373;12639;14;2021;8;18;2;3;знакомые;30;н;159;1
3374;12640;14;2020;1;4;2;2;интернет;32;н;163;0
3375;12641;11;2020;8;1;1;1;интернет;22;н;158;1
3376;12641;12;2021;8;4;2;2;интернет;22;н;163;1
3377;12645;16;2020;8;13;3;4;знакомые;38;н;140;5
3378;12645;17;2021;8;16;3;4;знакомые;38;н;140;6
3379;12650;10;2020;8;1;1;1;сайт_итмо;34;н;143;4
3380;12650;11;2021;8;2;1;1;сайт_итмо;34;н;148;5
3381;12651;11;2020;8;1;1;1;сайт_итмо;33;н;158;1
3382;12651;12;2021;2;13;3;4;сайт_итмо;33;н;152;5
3383;12651;12;2021;6;13;3;4;сайт_итмо;33;н;152;5
3384;12654;13;2020;8;11;2;5;сайт_итмо;27;н;86;11
3385;12654;14;2021;8;19;3;5;сайт_итмо;27;н;86;12
3386;12655;17;2020;8;3;2;2;знакомые;36;н;162;0
3387;12656;13;2020;8;2;1;1;сайт_итмо;33;н;161;0
3388;12656;14;2021;8;18;2;3;сайт_итмо;33;н;159;1
3389;12658;12;2020;8;4;2;2;знакомые;8;н;7;17
3390;12658;13;2021;8;11;2;5;знакомые;8;н;173;0
3391;12660;14;2020;3;18;2;3;знакомые;28;н;24;17
3392;12660;15;2021;6;11;2;5;знакомые;28;н;86;12
3393;12661;9;2020;8;0;1;1;сайт_итмо;22;н;154;3
3394;12661;10;2021;8;1;1;1;сайт_итмо;22;н;158;2
3395;12663;11;2020;5;2;1;1;знакомые;43;сотр_ооо;148;4
3396;12663;12;2021;8;2;1;1;знакомые;43;сотр_ооо;148;5
3397;12665;12;2020;8;3;2;2;интернет;22;н;162;0
3398;12666;10;2020;2;0;1;1;знакомые;19;н;166;0
3399;12666;10;2020;2;0;1;1;знакомые;19;н;166;0
3400;12666;11;2021;4;0;1;1;знакомые;19;н;166;0
3401;12666;11;2021;8;3;2;2;знакомые;19;н;149;5
3402;12669;10;2020;8;0;1;1;знакомые;5;н;164;0
3403;12669;11;2021;2;13;3;4;знакомые;5;н;152;5
3404;12669;11;2021;7;4;2;2;знакомые;5;н;163;1
3405;12670;11;2020;8;1;1;1;знакомые;22;н;158;1
3406;12671;12;2020;8;2;1;1;знакомые;38;н;148;4
3407;12671;13;2021;8;18;2;3;знакомые;38;н;24;18
3408;12672;11;2020;5;0;1;1;н;35;сотр_эколог;167;0
3409;12672;12;2021;4;0;1;1;н;35;сотр_эколог;164;0
3410;12676;9;2020;8;0;1;1;интернет;38;н;154;3
3411;12677;9;2020;8;0;1;1;итмо;28;адвокат;164;0
3412;12677;10;2021;8;1;1;1;итмо;28;адвокат;143;5
3413;12678;11;2020;8;1;1;1;интернет;15;н;158;1
3414;12678;12;2021;8;11;2;5;интернет;15;н;173;0
3415;12680;14;2020;8;15;3;2;н;32;сотр_ооо;165;0
3416;12682;11;2020;8;1;1;1;знакомые;18;сотр_мед;143;4
3417;12682;12;2021;8;11;2;5;знакомые;18;сотр_мед;86;12
3418;12683;13;2020;8;4;2;2;знакомые;39;н;163;0
3419;12683;14;2021;8;13;3;4;знакомые;39;н;152;5
3420;12691;9;2020;8;0;1;1;знакомые;5;н;164;0
3421;12691;10;2021;8;3;2;2;знакомые;5;н;164;1
3422;12693;12;2020;8;0;1;1;сайт_итмо;8;н;164;0
3423;12694;9;2020;7;0;1;1;сайт_итмо;15;н;164;0
3424;12694;10;2021;2;0;1;1;сайт_итмо;15;н;168;0
3425;12698;14;2020;8;11;2;5;сайт_итмо;32;н;153;3
3426;12699;16;2020;5;18;2;3;сайт_итмо;23;н;24;17
3427;12703;11;2020;8;0;1;1;интернет;38;н;167;0
3428;12703;12;2021;8;11;2;5;интернет;38;н;161;1
3429;12708;9;2020;8;0;1;1;интернет;27;н;166;0
3430;12713;11;2020;8;3;2;2;сайт_итмо;8;н;149;4
3431;12713;12;2021;8;4;2;2;сайт_итмо;8;н;7;18
3432;12714;13;2020;2;2;1;1;знакомые;38;сотр_сервис;156;2
3433;12714;13;2020;5;1;1;1;знакомые;38;сотр_сервис;143;4
3434;12715;11;2020;8;2;1;1;знакомые;38;сотр_сервис;156;2
3435;12715;11;2020;8;1;1;1;знакомые;38;сотр_сервис;143;4
3436;12715;12;2021;8;11;2;5;знакомые;38;сотр_сервис;86;12
3437;12715;12;2021;8;12;3;5;знакомые;38;сотр_сервис;172;0
3438;12719;14;2020;8;1;1;1;интернет;24;сотр_ооо;143;4
3439;12719;15;2021;8;11;2;5;интернет;24;сотр_ооо;86;12
3440;12721;16;2020;8;11;2;5;интернет;37;н;86;11
3441;12724;11;2020;8;2;1;1;знакомые;40;н;148;4
3442;12730;13;2020;8;2;1;1;знакомые;35;н;148;4
3443;12731;10;2020;5;0;1;1;знакомые;33;н;167;0
3444;12736;12;2020;8;2;1;1;знакомые;35;н;148;4
3445;12736;13;2021;8;11;2;5;знакомые;35;н;86;12
3446;12737;16;2020;8;18;2;3;знакомые;35;н;24;17
3447;12739;13;2020;8;11;2;5;сайт_итмо;22;н;153;3
3448;12742;12;2020;8;11;2;5;сайт_итмо;19;н;161;0
3449;12743;13;2020;8;4;2;2;сайт_итмо;40;н;7;17
3450;12744;12;2020;5;10;3;2;знакомые;39;н;156;2
3451;12745;15;2020;8;11;2;5;интернет;34;н;86;11
3452;12745;16;2021;8;19;3;5;интернет;34;н;86;12
3453;12746;11;2020;8;1;1;1;знакомые;28;н;143;5
3454;12746;12;2021;8;11;2;5;знакомые;28;н;86;12
3455;12747;12;2020;8;0;1;1;знакомые;5;н;164;0
3456;12747;13;2021;8;3;2;2;знакомые;5;н;164;1
3457;12753;10;2020;8;0;1;1;знакомые;35;н;167;0
3458;12753;11;2021;8;4;2;2;знакомые;35;н;163;1
3459;12754;12;2020;8;4;2;2;знакомые;14;н;7;17
3460;12754;13;2021;8;12;3;5;знакомые;14;н;161;1
3461;12759;14;2020;8;4;2;2;знакомые;5;н;7;17
3462;12764;13;2020;8;18;2;3;знакомые;38;н;24;17
3463;12769;15;2020;8;13;3;4;интернет;30;н;155;2
3464;12770;11;2020;8;0;1;1;сайт_итмо;34;н;154;3
3465;12770;12;2021;8;1;1;1;сайт_итмо;34;н;158;2
3466;12772;10;2020;8;0;1;1;знакомые;34;н;154;3
3467;12772;11;2021;8;1;1;1;знакомые;34;н;158;2
3468;12773;12;2020;2;2;1;1;сайт_итмо;30;н;156;2
3469;12779;12;2020;8;11;2;5;н;39;н;153;3
3470;12779;13;2021;8;13;3;4;н;39;н;140;6
3471;12788;13;2021;8;9;3;2;сайт_итмо;14;н;149;5
3472;12789;15;2020;8;11;2;5;сайт_итмо;15;н;86;11
3473;12789;16;2021;7;19;3;5;сайт_итмо;15;н;86;12
3474;12790;10;2020;4;0;1;1;сайт_итмо;8;н;166;0
3475;12792;14;2020;8;4;2;2;знакомые;32;н;7;17
3476;12799;12;2020;8;3;2;2;интернет;35;н;154;3
3477;12800;12;2020;8;10;3;2;знакомые;40;н;149;4
3478;12806;15;2020;8;18;2;3;сайт_итмо;8;н;24;17
3479;12808;15;2020;8;11;2;5;интернет;36;н;161;0
